price;year;condition;cylinders;odometer;title_status;transmission;drive;size;lat;long;weather
11700;2010;2;8;144570;clean;automatic;4wd;full-size;42,892121;-85,665539;45
4500;2006;2;8;194000;clean;automatic;4wd;full-size;41,1623;-83,4139;49
6500;2006;2;8;170000;clean;automatic;4wd;full-size;42,3688;-83,4799;45
14850;2014;4;6;39000;salvage;automatic;rwd;full-size;32,6084;-117,0565;59
5979;1999;2;8;178825;clean;automatic;4wd;full-size;42,550206;-114,462303;47
21480;2013;3;8;64412;rebuilt;automatic;4wd;full-size;44,409987;-89,880544;45
1;2014;3;6;117123;clean;automatic;rwd;full-size;29,975385;-90,172386;67
16500;2010;3;8;91275;clean;automatic;4wd;full-size;42,3989;-123,3538;50
16000;2012;3;8;132000;clean;automatic;4wd;;47,668248;-117,415416;50
3250;2003;2;8;239446;clean;automatic;fwd;;39,0421;-95,6449;51
5990;2004;4;8;210445;clean;automatic;4wd;full-size;38,731803;-90,073678;48
18995;2015;2;6;142282;clean;automatic;4wd;full-size;42,504823;-92,405569;47
23500;2012;3;6;100710;clean;automatic;4wd;full-size;36,060541;-95,795447;57
24988;2012;4;6;85572;clean;automatic;4wd;;30,457703;-84,347448;65
20995;2014;3;6;157556;clean;automatic;;full-size;42,701772;-89,008858;45
2150;2000;2;8;217000;clean;automatic;rwd;;39,006246;-92,401371;52
9490;2005;3;8;161000;clean;automatic;;;46,450007;-95,12469;43
35188;2015;3;8;82626;clean;automatic;4wd;;45,121187;-92,693325;45
20495;2013;3;6;108500;clean;automatic;4wd;full-size;42,6124;-83,0345;45
6000;2000;3;8;69600;clean;automatic;rwd;full-size;32,832296;-97,169012;67
13200;2008;3;8;111102;clean;automatic;rwd;mid-size;34,83092;-87,62284;61
19950;2013;2;6;143088;clean;other;4wd;full-size;37,132515;-94,474498;52
16899;2013;2;8;110305;clean;automatic;rwd;full-size;29,658215;-98,51942;67
48740;2016;3;6;30870;clean;automatic;4wd;full-size;49,184885;-122,801111;
16500;2012;3;6;131000;clean;automatic;4wd;;27,938174;-82,00264;65
2500;1997;1;8;174309;clean;automatic;4wd;full-size;39,2963;-76,1008;56
28488;2015;4;8;79557;clean;automatic;4wd;full-size;43,558671;-92,009977;43
31990;2016;3;6;22726;clean;automatic;4wd;full-size;43,154559;-75,935354;53
7900;2005;3;8;101000;clean;automatic;4wd;full-size;42,484503;-92,324974;47
9990;2007;3;8;170000;clean;automatic;;;46,450007;-95,12469;43
9995;2006;3;8;115500;clean;automatic;rwd;full-size;40,83598;-96,725713;46
21995;2010;2;8;96378;clean;automatic;4wd;;50,045346;-125,269028;
3000;1986;2;8;154000;clean;automatic;rwd;full-size;30,9524;-86,4003;65
5400;2008;4;8;170;clean;automatic;rwd;full-size;33,721;-118,0033;59
24975;2013;3;8;56482;clean;automatic;4wd;full-size;43,204762;-75,440834;53
32995;2015;2;8;62688;clean;automatic;4wd;full-size;42,970214;-90,112347;45
1000;1997;1;6;230000;clean;automatic;4wd;full-size;42,2166;-89,0512;48
1600;1999;1;8;239000;clean;automatic;4wd;full-size;40,3107;-88,1462;48
14300;2013;2;8;76000;rebuilt;automatic;4wd;;61,5923;-149,3959;29
25233;2016;3;6;27218;clean;automatic;4wd;mid-size;41,24643;-81,35853;49
29600;2015;3;6;24753;clean;automatic;rwd;mid-size;34,74851;-77,41559;56
17770;2011;3;6;118517;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
15880;2010;3;8;127094;clean;automatic;4wd;mid-size;44,54929;-88,04897;45
28000;2015;4;6;61000;clean;automatic;;;43,6453;-85,0046;45
7995;2006;3;8;172000;clean;automatic;rwd;;30,0098;-90,163;67
5998;1997;2;8;100828;clean;automatic;4wd;full-size;44,282904;-121,17374;50
15900;2003;3;8;95434;clean;automatic;rwd;full-size;32,252358;-110,978487;71
7499;2005;3;8;127806;clean;automatic;;full-size;27,875196;-82,786723;65
8995;2003;3;6;66725;clean;automatic;rwd;full-size;39,494492;-119,78862;46
1800;1980;2;6;90000;clean;manual;rwd;full-size;34,892317;-87,793872;61
4650;1997;1;8;160100;clean;automatic;4wd;full-size;39,188676;-95,561972;51
10950;2008;2;8;175295;clean;automatic;4wd;full-size;34,614367;-97,967015;57
6300;2002;3;8;110000;clean;automatic;rwd;full-size;32,7893;-115,5665;59
1;1993;3;8;43500;clean;automatic;4wd;full-size;38,3006;-76,5312;56
1600;2000;1;8;170255;rebuilt;automatic;4wd;full-size;40,764373;-82,349503;49
17595;2013;2;8;134523;clean;automatic;4wd;full-size;35,796126;-78,554108;56
4890;2002;3;8;206000;clean;automatic;;;46,450007;-95,12469;43
2800;1987;2;6;104365;clean;manual;rwd;full-size;34,2846;-119,2222;59
3500;1993;2;8;149736;clean;other;;full-size;45,792754;-108,48371;40
25999;2013;3;6;61637;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
13500;2007;3;8;76123;clean;automatic;4wd;full-size;39,870637;-84,136391;49
10500;2004;3;8;132000;clean;automatic;4wd;;35,98469;-94,080784;59
13995;2013;2;8;92962;clean;automatic;rwd;full-size;29,918372;-81,325107;65
20995;2010;3;8;128836;clean;automatic;4wd;full-size;38,588302;-89,923783;48
499;2016;3;6;11699;clean;automatic;fwd;full-size;40,0009;-82,6687;49
38988;2016;4;8;28950;clean;automatic;4wd;full-size;49,217779;-122,642126;
14500;2011;3;8;126000;clean;automatic;4wd;full-size;43,3047;-96,4363;47
32870;2015;3;6;59364;clean;automatic;4wd;full-size;49,184885;-122,801111;
4850;1995;2;8;130000;clean;automatic;rwd;;39,4277;-76,3055;56
12000;2006;3;8;121;clean;automatic;rwd;;30,49688;-97,820271;67
17995;2011;2;6;100709;clean;automatic;4wd;full-size;39,928215;-105,148438;45
16995;2010;3;8;70816;clean;automatic;4wd;full-size;43,223552;-77,372473;53
11995;2008;3;8;148484;clean;automatic;4wd;full-size;45,518031;-122,578752;50
9880;2006;3;8;112213;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
21995;2014;2;6;81275;clean;automatic;rwd;full-size;36,08996;-96,05206;57
5800;2006;2;8;170;salvage;automatic;;;38,5662;-121,3286;59
32624;2018;3;6;11;clean;automatic;4wd;;47,830597;-110,662694;40
17995;2011;3;6;133260;clean;automatic;4wd;full-size;42,838576;-71,10688;43
5000;2004;3;8;113438;clean;automatic;rwd;;39,71819;-86,35679;48
26900;2015;3;6;96233;clean;automatic;4wd;;40,007891;-104,818353;45
24600;2010;3;8;63970;clean;automatic;4wd;mid-size;38,88358;-94,79383;51
24999;2011;4;8;67000;clean;automatic;4wd;full-size;42,868175;-85,862086;45
19995;2014;2;6;121823;clean;automatic;4wd;full-size;41,663314;-86,113057;48
25870;2014;3;6;67630;clean;automatic;4wd;full-size;38,584848;-89,985587;48
26994;2014;3;6;45726;clean;automatic;4wd;mid-size;44,4737;-88,06308;45
22890;2014;3;8;80930;clean;automatic;4wd;full-size;43,154184;-75,932093;53
14495;2010;3;8;100111;clean;automatic;4wd;mid-size;42,58998;-83,03095;45
28925;2015;3;6;36296;clean;automatic;4wd;mid-size;42,18631;-71,83726;50
12500;2013;2;6;80000;salvage;automatic;;;32,7059;-117,0524;59
6799;2003;3;8;81731;clean;automatic;rwd;full-size;40,050455;-84,193339;49
1000;1993;1;8;220000;clean;automatic;4wd;full-size;39,7551;-94,8173;52
20500;2013;2;6;93461;clean;automatic;4wd;full-size;41,0562;-86,6307;48
16995;2002;2;8;65336;clean;automatic;rwd;full-size;33,711509;-78,909582;60
3995;1995;2;6;226000;clean;manual;rwd;full-size;36,3425;-88,8554;59
20995;2009;2;8;99833;clean;automatic;rwd;full-size;33,874698;-117,530974;59
2990;1994;2;8;71032;clean;automatic;4wd;full-size;44,306664;-96,751728;38
4400;2004;3;8;205000;clean;automatic;4wd;;42,4834;-91,449;47
27995;2016;3;6;42207;clean;automatic;4wd;full-size;40,83598;-96,725713;46
26699;2014;3;6;52746;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
9000;2005;3;8;116850;lien;automatic;rwd;full-size;36,287318;-119,32045;59
18995;2010;2;8;113256;clean;automatic;4wd;full-size;39,733601;-94,828925;52
5500;2002;2;8;173600;clean;automatic;4wd;;42,200531;-92,017021;47
38888;2015;3;6;47286;clean;automatic;4wd;;47,830597;-110,662694;40
12999;2009;2;8;160761;clean;automatic;4wd;full-size;44,761727;-68,787296;44
3250;1990;3;6;142000;clean;manual;rwd;full-size;36,9528;-119,8806;59
4990;2004;3;8;156830;clean;automatic;4wd;full-size;40,857729;-96,645223;46
26500;2013;3;6;95000;clean;automatic;4wd;full-size;33,463956;-94,120979;67
14850;2010;3;8;131664;clean;automatic;4wd;mid-size;42,64387;-84,0733;45
17998;2011;3;6;90082;clean;automatic;4wd;mid-size;42,22969;-83,48548;45
18995;2013;2;8;73287;clean;automatic;rwd;full-size;35,661076;-78,703988;56
9892;2006;2;8;165650;clean;automatic;4wd;full-size;41,46389;-81,7693;49
20990;2013;3;6;56000;clean;automatic;;;46,450007;-95,12469;43
15999;2008;4;8;85000;clean;automatic;4wd;full-size;41,5696;-81,5257;49
32482;2016;3;8;38205;clean;automatic;4wd;full-size;41,27492;-95,937231;46
9995;2006;3;8;152536;clean;automatic;4wd;full-size;38,159627;-85,697708;50
6999;2005;2;8;165500;clean;automatic;4wd;full-size;41,472457;-90,650722;47
25452;2013;3;8;37419;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
2500;2000;1;6;135000;clean;manual;4wd;full-size;35,727;-77,9227;56
3900;1987;2;8;57800;clean;manual;;;33,4508;-79,1341;60
22950;2011;3;6;99010;clean;automatic;4wd;mid-size;35,725717;-97,981122;57
6300;2008;1;8;241886;clean;automatic;4wd;;45,629671;-89,369985;45
63990;2018;3;6;8023;clean;automatic;4wd;full-size;43,154309;-75,931578;53
26777;2015;2;8;63453;clean;automatic;4wd;full-size;43,078373;-92,317804;47
3841;2006;3;8;154070;clean;automatic;rwd;mid-size;28,03978;-81,94071;65
53800;2017;4;6;40050;clean;automatic;4wd;full-size;49,184885;-122,801111;
1500;1995;1;4;225000;clean;manual;rwd;full-size;28,669375;-97,396889;67
23995;2015;3;8;108142;clean;automatic;4wd;full-size;38,671618;-94,36651;52
33855;2013;3;8;29540;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
21900;2010;2;8;122275;clean;automatic;4wd;full-size;31,316064;-89,437114;61
20990;2012;3;6;70444;clean;automatic;4wd;full-size;43,154559;-75,931063;53
7995;2005;3;8;110112;clean;automatic;4wd;full-size;27,875196;-82,786723;65
16995;2010;3;8;88402;rebuilt;automatic;4wd;full-size;44,409554;-89,88115;45
58000;2018;4;8;22000;lien;automatic;4wd;full-size;31,8513;-81,6072;59
18880;2013;3;6;123674;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
35542;2016;3;8;4651;clean;automatic;4wd;;43,852883;-88,855927;45
17800;2011;3;8;142500;clean;automatic;4wd;full-size;30,181756;-97,972469;67
15900;2010;2;8;100917;clean;automatic;4wd;;41,141;-84,5722;49
39894;2015;3;6;29531;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
12750;2009;2;8;232000;clean;automatic;4wd;full-size;49,4806;-119,5858;
11950;2013;3;8;133953;clean;automatic;;full-size;31,737202;-106,370594;67
2999;1998;3;6;138000;clean;automatic;fwd;full-size;37,2117;-93,299;52
32624;2018;3;6;11;clean;automatic;4wd;;47,830597;-110,662694;40
45699;2017;3;6;9706;clean;automatic;4wd;full-size;48,435674;-122,325843;50
10888;2010;2;8;190000;clean;automatic;4wd;full-size;30,520244;-89,647288;61
10000;2005;2;8;136000;clean;automatic;4wd;;44,1447;-103,0759;38
4500;2004;1;8;169500;clean;automatic;4wd;;44,9689;-90,9389;45
8995;2003;2;8;183976;clean;automatic;;full-size;41,8896;-91,0605;47
34460;2016;3;6;46288;clean;automatic;4wd;full-size;49,184885;-122,801111;
9995;2010;3;8;144375;clean;automatic;rwd;full-size;38,611926;-121,423565;59
32795;2014;3;6;70850;clean;automatic;4wd;mid-size;34,59723;-112,3173;71
4995;2005;3;8;204333;clean;automatic;4wd;;45,2617;-88,078;45
600;1984;1;8;163400;clean;manual;4wd;full-size;38,4489;-78,8714;55
9550;2006;3;8;168942;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
12995;2007;2;8;131182;clean;automatic;4wd;full-size;45,049163;-93,035945;43
25469;2014;2;8;122725;clean;automatic;4wd;full-size;31,607642;-89,196805;61
30995;2015;3;6;43316;clean;automatic;4wd;full-size;38,671618;-94,36651;52
20990;2010;3;8;98000;clean;automatic;4wd;;42,921109;-70,858581;43
12500;2011;3;8;151000;clean;automatic;4wd;;45,9985;-84,6978;45
16987;2012;3;8;108956;clean;automatic;4wd;full-size;37,911918;-84,559276;50
2900;1993;2;8;204000;clean;automatic;4wd;full-size;33,451535;-79,552652;60
13950;2011;2;8;146746;clean;automatic;;full-size;38,692648;-82,857744;49
6250;2004;2;8;175000;clean;automatic;rwd;;44,2172;-94,0942;43
17900;2010;3;8;150114;clean;automatic;4wd;mid-size;38,88358;-94,79383;51
22900;2015;3;8;99108;clean;automatic;4wd;full-size;33,066044;-89,593906;61
26897;2015;3;6;55260;clean;automatic;rwd;mid-size;35,18101;-89,89649;59
29500;2017;4;8;12600;clean;automatic;4wd;full-size;42,1508;-79,0964;53
28799;2013;3;8;65523;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
25000;2013;2;8;56000;clean;automatic;4wd;full-size;43,286269;-76,134715;53
3900;2008;2;8;140848;clean;automatic;rwd;full-size;41,669081;-86,014431;48
28000;2014;3;8;84000;lien;automatic;4wd;full-size;34,0479;-81,1101;60
16995;2008;3;8;100593;clean;automatic;4wd;full-size;41,781722;-72,533825;51
2650;1977;2;6;115712;clean;manual;rwd;full-size;44,627;-92,5501;45
16599;2010;2;8;84065;clean;automatic;rwd;full-size;29,658215;-98,51942;67
12200;2008;3;8;109000;clean;automatic;4wd;full-size;46,91109;-120,870667;50
34995;2018;2;8;11811;clean;automatic;4wd;full-size;43,619439;-116,334449;47
34995;2015;3;6;63373;clean;automatic;4wd;full-size;45,832678;-95,388622;43
1000;1999;2;6;227000;clean;automatic;rwd;full-size;33,7934;-84,2585;59
34987;2018;3;6;10936;clean;automatic;4wd;mid-size;41,03056;-80,72808;49
24555;2014;3;6;76977;clean;automatic;4wd;full-size;45,1814;-93,8635;43
4890;2002;3;8;206000;clean;automatic;;;46,450007;-95,12469;43
9980;2007;3;8;194687;clean;automatic;4wd;full-size;37,070476;-93,230683;52
6975;2010;2;8;147222;clean;automatic;rwd;full-size;37,89327;-93,621892;52
5995;1997;4;6;109443;clean;automatic;rwd;full-size;41,294342;-72,899209;51
22000;2011;4;8;118500;clean;automatic;4wd;;40,310163;-120,550747;59
6250;2002;3;8;159000;clean;automatic;4wd;full-size;35,3661;-94,1917;59
10998;2007;3;8;121;clean;automatic;4wd;full-size;36,914782;-76,243681;55
19900;2016;2;6;99811;clean;automatic;rwd;full-size;31,316064;-89,437114;61
9850;2007;2;8;210000;clean;automatic;4wd;full-size;39,5405;-90,3317;48
6495;2012;3;8;120000;clean;automatic;;;32,7204;-97,0826;67
16788;2014;2;6;127865;clean;automatic;4wd;full-size;42,892121;-85,665539;45
16995;2002;2;8;65336;clean;automatic;rwd;full-size;33,711509;-78,909582;60
6500;1997;2;8;139300;clean;automatic;4wd;full-size;35,496037;-82,520113;56
7500;2004;2;8;193000;lien;automatic;4wd;;36,3339;-82,3408;59
14995;2009;3;8;140149;clean;automatic;4wd;full-size;38,159627;-85,697708;50
11977;2008;3;8;171488;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
1750;2001;2;6;130000;clean;automatic;rwd;;45,400837;-96,63394;38
16304;2011;3;8;136668;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
32499;2016;3;8;57407;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
17885;2012;3;6;126347;clean;automatic;4wd;;37,167749;-113,415403;50
24750;2017;4;6;40000;clean;automatic;rwd;full-size;32,4671;-90,1087;61
25880;2014;3;6;104226;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
4200;1993;2;8;153000;clean;automatic;4wd;;43,9217;-122,8424;50
21995;2012;4;8;73420;clean;automatic;4wd;full-size;61,166252;-149,857916;29
24987;2013;3;8;110879;clean;automatic;4wd;full-size;37,911918;-84,559276;50
7500;2006;3;8;219918;clean;automatic;4wd;full-size;35,872198;-80,156966;56
20890;2012;3;8;50079;clean;automatic;4wd;full-size;43,154434;-75,931406;53
33977;2018;3;8;13363;clean;automatic;4wd;mid-size;34,25343;-77,85125;56
6995;2008;2;8;175691;clean;automatic;4wd;full-size;45,52882;-93,369298;43
17770;2011;3;6;118517;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
29500;2016;3;6;35488;clean;automatic;4wd;mid-size;42,55021;-83,7895;45
4400;2008;3;6;115989;clean;automatic;rwd;full-size;43,5821;-83,8781;45
39900;2016;2;6;74544;clean;automatic;4wd;full-size;31,316064;-89,437114;61
24995;2014;2;6;81630;clean;automatic;4wd;full-size;38,507881;-90,628233;52
3000;2008;3;8;91000;clean;automatic;rwd;;43,6221;-91,4837;43
17995;2011;2;8;120589;clean;automatic;4wd;full-size;43,315472;-73,61176;53
14690;2013;3;6;91568;clean;automatic;rwd;full-size;38,827255;-97,598441;51
12900;2011;3;8;177000;clean;automatic;4wd;full-size;44,524472;-88,076346;45
7600;2007;3;6;105000;clean;automatic;rwd;full-size;34,934943;-81,971208;60
13999;2014;3;8;136659;clean;automatic;rwd;full-size;33,881074;-84,533461;59
15392;2010;3;8;110951;clean;automatic;4wd;mid-size;36,31376;-95,31633;57
4200;2004;2;8;202000;clean;automatic;;;42,9959;-87,9944;45
30795;2014;3;6;24880;clean;automatic;4wd;full-size;38,588302;-89,923783;48
23499;2014;2;6;149278;clean;automatic;4wd;full-size;31,607642;-89,196805;61
26797;2011;3;8;46096;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
34940;2012;3;8;93166;clean;automatic;4wd;full-size;30,219472;-97,759417;67
18990;2014;3;6;91383;clean;automatic;4wd;;43,223605;-76,802231;53
28000;2015;4;6;24050;clean;automatic;rwd;full-size;35,1506;-106,569;45
15000;2002;3;8;123;clean;automatic;rwd;full-size;27,3672;-82,4848;65
950;1998;1;8;130000;clean;automatic;rwd;full-size;42,8143;-89,6437;45
22695;2014;2;6;149278;clean;automatic;4wd;full-size;31,607642;-89,196805;61
4500;2004;2;8;174000;clean;manual;rwd;mid-size;34,421797;-119,678471;59
28900;2016;2;8;33307;clean;automatic;4wd;full-size;43,029559;-89,397796;45
18950;2010;3;8;145278;clean;automatic;4wd;full-size;37,286501;-80,056719;55
14995;2008;3;8;92053;clean;automatic;4wd;full-size;41,4351;-90,4652;48
21900;2015;2;6;149616;clean;automatic;4wd;full-size;31,316064;-89,437114;61
5000;2006;2;8;179000;clean;automatic;4wd;full-size;41,6895;-81,3421;49
15995;2010;2;8;90236;clean;automatic;4wd;full-size;35,661076;-78,703988;56
5000;1994;3;6;210000;clean;manual;4wd;;39,5354;-119,8374;46
35890;2016;3;6;73560;clean;automatic;4wd;;49,204598;-123,139205;
15997;2014;2;8;121722;clean;automatic;4wd;full-size;42,1621;-75,893726;53
20890;2012;3;8;50079;clean;automatic;4wd;full-size;43,154434;-75,931063;53
53800;2017;4;6;40050;clean;automatic;4wd;full-size;49,184885;-122,801111;
13990;2012;3;8;164000;clean;automatic;;;46,450007;-95,12469;43
9550;2006;3;8;168942;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
62995;2017;3;6;22973;clean;automatic;4wd;full-size;34,244046;-77,860915;56
3250;1994;2;8;151000;clean;automatic;rwd;full-size;41,224505;-95,953774;46
5483;2004;2;8;152816;clean;automatic;4wd;full-size;41,46389;-81,7693;49
11880;2008;3;8;162820;clean;automatic;4wd;mid-size;44,57437;-88,16024;45
17000;2011;3;8;109250;clean;automatic;4wd;mid-size;39,01453;-94,66246;51
2650;1994;2;8;145000;clean;automatic;rwd;full-size;34,8763;-83,992;59
5935;2007;2;8;247746;clean;automatic;4wd;full-size;38,717906;-108,054869;45
7600;2007;3;6;105000;clean;automatic;rwd;full-size;34,934943;-81,971208;60
25990;2013;3;8;37419;clean;automatic;4wd;mid-size;43,75891;-87,75358;45
28995;2014;3;8;69679;clean;automatic;4wd;mid-size;34,59723;-112,3173;71
5000;2005;2;8;160000;clean;automatic;rwd;;36,967022;-86,470896;50
7400;2006;3;8;94600;clean;automatic;4wd;full-size;41,747;-73,8143;53
23995;2015;3;8;108142;clean;automatic;4wd;full-size;38,671776;-94,367098;52
16995;2012;3;6;125405;clean;automatic;4wd;full-size;37,640967;-122,058376;59
7900;2005;3;8;145267;clean;automatic;rwd;full-size;33,451747;-112,019144;71
11000;2006;2;8;107000;lien;automatic;4wd;full-size;42,0763;-80,0668;53
13990;2010;3;8;144000;clean;automatic;4wd;;46,450007;-95,12469;43
16995;2010;3;8;88402;rebuilt;automatic;4wd;full-size;44,409698;-89,880948;45
450;1997;2;6;102000;clean;automatic;4wd;full-size;44,203718;-69,467583;44
11000;2008;3;8;171000;lien;automatic;4wd;full-size;36,473479;-77,080936;56
39800;2015;3;6;81233;clean;automatic;4wd;mid-size;34,74851;-77,41559;56
12900;2010;2;8;133751;clean;automatic;4wd;full-size;37,10833;-93,054936;52
9700;2009;3;8;114331;clean;automatic;fwd;full-size;36,2417;-93,1062;59
3999;2003;2;8;230000;clean;automatic;rwd;full-size;35,333;-94,3082;59
18588;2009;3;8;119956;clean;automatic;4wd;full-size;40,007316;-85,946769;48
8250;2007;2;8;94486;clean;automatic;4wd;;45,666468;-93,911326;43
27995;2016;3;6;42207;clean;automatic;4wd;full-size;40,83598;-96,725713;46
24985;2014;3;6;12781;clean;automatic;rwd;mid-size;36,723981;-86,515325;50
14788;2009;2;8;153671;clean;automatic;4wd;full-size;42,892121;-85,665539;45
8000;2006;3;8;152500;clean;automatic;rwd;full-size;36,4794;-94,4521;59
4999;2006;3;8;190000;clean;automatic;;;29,718272;-95,674782;67
2950;1999;2;6;58000;clean;automatic;;;35,222108;-89,976856;59
11995;2014;2;6;155425;clean;automatic;rwd;full-size;42,477134;-82,949564;45
16788;2014;2;6;127865;clean;automatic;4wd;full-size;42,892121;-85,665539;45
20581;2016;3;6;5337;clean;automatic;rwd;mid-size;33,9379;-117,17763;59
10500;2011;3;8;158250;clean;automatic;4wd;full-size;35,975343;-95,887938;57
4950;2006;2;6;147652;clean;manual;;;33,99881;-85,050488;59
10900;2006;3;8;101000;clean;automatic;4wd;full-size;41,7004;-71,5183;49
4950;2006;2;6;147652;clean;manual;;;33,99881;-85,050488;59
5000;2000;2;8;167000;clean;automatic;rwd;full-size;32,4781;-85,124;61
9995;2003;3;8;192864;clean;automatic;4wd;full-size;41,781722;-72,533825;51
4250;2008;2;6;69000;clean;automatic;rwd;full-size;43,8494;-79,12;
60000;2016;4;8;12890;clean;automatic;4wd;full-size;40,602719;-122,35417;59
4500;2005;3;8;190000;clean;automatic;;full-size;33,561423;-101,856239;67
7500;2007;3;6;94000;clean;automatic;rwd;full-size;26,209085;-98,244467;67
15995;2010;3;8;90260;clean;automatic;4wd;full-size;43,223552;-77,372473;53
10500;2003;2;8;120550;clean;automatic;fwd;full-size;34,05731;-117,925396;59
18800;2010;3;8;100292;clean;automatic;4wd;full-size;35,8762;-84,1746;59
17988;2012;3;6;103919;clean;automatic;4wd;full-size;45,750271;-111,184096;40
10950;2008;3;6;72700;clean;automatic;rwd;full-size;32,269985;-110,977868;71
6000;2006;2;8;196500;clean;automatic;4wd;full-size;32,3915;-82,7479;59
2200;1992;2;8;214000;lien;automatic;4wd;full-size;44,6565;-96,1581;43
9995;2012;2;6;154316;clean;automatic;rwd;full-size;35,661076;-78,703988;56
3200;1993;2;6;34000;rebuilt;manual;4wd;full-size;39,0295;-86,8675;48
25000;2013;3;6;52640;clean;automatic;rwd;full-size;27,848654;-82,690316;65
16995;2007;3;8;30415;clean;automatic;4wd;full-size;47,830597;-110,662694;40
21900;2010;3;8;135000;clean;automatic;4wd;;35,1591;-85,2182;59
18750;2017;3;6;5925;clean;automatic;4wd;;46,136342;-100,16963;38
11995;2009;3;8;135702;clean;automatic;rwd;full-size;38,159627;-85,697708;50
17900;2014;3;8;99001;clean;automatic;4wd;full-size;44,227258;-88,467902;45
35778;2018;3;6;13;clean;automatic;4wd;;47,830597;-110,662694;40
4990;2003;3;8;208000;clean;automatic;;;46,450007;-95,12469;43
3900;2003;2;6;1;clean;automatic;rwd;full-size;31,217814;-82,357716;59
26000;2014;3;6;58600;clean;automatic;4wd;full-size;42,829516;-106,40257;41
10950;2005;3;8;79609;clean;automatic;4wd;full-size;43,420385;-112,128353;47
19700;2015;2;6;142282;clean;automatic;4wd;full-size;42,504823;-92,405569;47
17500;2016;2;8;21000;rebuilt;automatic;4wd;full-size;61,5923;-149,3959;29
1500;2003;1;8;139000;clean;automatic;4wd;mid-size;43,9743;-75,9122;53
23500;2013;2;4;88497;clean;automatic;4wd;full-size;34,0558;-78,9161;60
21495;2013;3;8;64412;rebuilt;automatic;4wd;full-size;44,409843;-89,881957;45
16995;2011;3;6;82345;clean;automatic;4wd;full-size;38,159627;-85,697708;50
3500;2004;2;8;127000;clean;automatic;4wd;;42,1165;-72,1885;50
26000;2011;4;8;57323;clean;automatic;4wd;;38,181336;-78,970797;55
5997;2003;2;8;172200;clean;automatic;rwd;;32,427868;-86,467649;61
31880;2015;3;6;55000;clean;automatic;4wd;full-size;49,184885;-122,801111;
12950;2011;2;6;147164;clean;automatic;rwd;full-size;33,512633;-86,79777;61
7500;2007;3;8;121082;clean;automatic;rwd;full-size;37,3302;-120,508;59
15900;2016;3;6;142595;clean;automatic;4wd;full-size;44,227258;-88,467902;45
9888;2009;2;8;0;clean;automatic;4wd;full-size;30,520244;-89,647288;61
18977;2015;3;6;87679;clean;automatic;rwd;full-size;27,848654;-82,690316;65
36500;2016;3;6;22000;lien;automatic;4wd;;44,880411;-91,431323;45
3000;1996;4;6;153240;clean;automatic;rwd;full-size;36,1916;-81,0004;56
7450;2005;3;8;110112;clean;automatic;4wd;full-size;27,875196;-82,786723;65
28306;2014;3;8;25147;clean;automatic;4wd;mid-size;44,52039;-88,06645;45
10998;2008;3;8;132614;clean;automatic;4wd;mid-size;43,78124;-88,50265;45
16950;2013;2;6;80413;clean;automatic;rwd;full-size;33,512633;-86,79777;61
3900;2008;2;8;140234;clean;automatic;rwd;full-size;41,669017;-86,014473;48
25000;2013;2;6;100000;clean;automatic;4wd;full-size;43,204996;-77,484512;53
7995;2007;3;8;134345;clean;automatic;4wd;;45,2617;-88,078;45
2700;1994;2;8;163683;clean;automatic;4wd;;46,266291;-119,174881;50
17500;2011;2;6;150500;lien;automatic;4wd;full-size;33,743;-90,7309;61
6300;2005;2;8;145000;clean;automatic;4wd;;40,242216;-103,81493;45
11977;2008;3;8;171488;clean;automatic;4wd;mid-size;44,87313;-87,89568;45
20500;2014;2;6;114;clean;automatic;4wd;full-size;37,1393;-93,3849;52
14995;2010;3;8;120715;clean;automatic;4wd;full-size;43,223552;-77,372473;53
5485;2008;3;6;109099;clean;automatic;rwd;full-size;27,873066;-82,786729;65
3200;2001;3;8;232608;clean;automatic;rwd;full-size;25,986348;-97,521163;67
6999;2005;3;8;145000;clean;automatic;4wd;full-size;42,484503;-92,324974;47
19000;2010;3;8;86000;clean;automatic;4wd;full-size;45,747051;-119,197133;50
8495;2006;3;8;152536;clean;automatic;4wd;full-size;38,159627;-85,697708;50
36000;2014;2;6;68000;clean;automatic;4wd;;49,144748;-122,870895;
1;2007;3;8;44143;clean;automatic;rwd;mid-size;26,211075;-98,218975;67
29000;2016;4;6;29500;clean;automatic;4wd;;40,4574;-122,3282;59
